"","date","RUA.Adjusted"
"784",2023-02-10,2372.03002929688
"785",2023-02-13,2399.2900390625
"786",2023-02-14,2400.3701171875
"787",2023-02-15,2411.46997070312
"788",2023-02-16,2379
"789",2023-02-17,2371.75
"790",2023-02-21,2321.61010742188
"791",2023-02-22,2320.18994140625
"792",2023-02-23,2332.05004882812
"793",2023-02-24,2307.53002929688
"794",2023-02-27,2314.38989257812
"795",2023-02-28,2308.39990234375
"796",2023-03-01,2299.07006835938
"797",2023-03-02,2315.46997070312
"798",2023-03-03,2352.55004882812
"799",2023-03-06,2349.31005859375
"800",2023-03-07,2314.72998046875
"801",2023-03-08,2317.56005859375
"802",2023-03-09,2271.169921875
"803",2023-03-10,2232.52001953125
"804",2023-03-13,2225.419921875
"805",2023-03-14,2262.7099609375
"806",2023-03-15,2244.0400390625
"807",2023-03-16,2282.98999023438
"808",2023-03-17,2254.18994140625
"809",2023-03-20,2274.39990234375
"810",2023-03-21,2306.78002929688
"811",2023-03-22,2265.51000976562
"812",2023-03-23,2270.19995117188
"813",2023-03-24,2282.69995117188
"814",2023-03-27,2288.93994140625
"815",2023-03-28,2285.919921875
"816",2023-03-29,2318.44995117188
"817",2023-03-30,2330.52001953125
"818",2023-03-31,2366.27001953125
"819",2023-04-03,2372.97998046875
"820",2023-04-04,2356.40991210938
"821",2023-04-05,2347.63989257812
"822",2023-04-06,2355.31005859375
"823",2023-04-10,2360.30004882812
"824",2023-04-11,2362.60009765625
"825",2023-04-12,2351.830078125
"826",2023-04-13,2382.47998046875
"827",2023-04-14,2376.1298828125
"828",2023-04-17,2385.63989257812
"829",2023-04-18,2387.11010742188
"830",2023-04-19,2387.32006835938
"831",2023-04-20,2373.01000976562
"832",2023-04-21,2374.82006835938
"833",2023-04-24,2375.72998046875
"834",2023-04-25,2335.44995117188
"835",2023-04-26,2325.97998046875
"836",2023-04-27,2369.669921875
"837",2023-04-28,2389.30004882812
"838",2023-05-01,2388.67993164062
"839",2023-05-02,2358.7900390625
"840",2023-05-03,2344.75
"841",2023-05-04,2326.88989257812
"842",2023-05-05,2370.8798828125
"843",2023-05-08,2372.34008789062
"844",2023-05-09,2362.35009765625
"845",2023-05-10,2373.10009765625
"846",2023-05-11,2367.55004882812
"847",2023-05-12,2363.10009765625
"848",2023-05-15,2373.1201171875
"849",2023-05-16,2354.77001953125
"850",2023-05-17,2385.13989257812
"851",2023-05-18,2407.7900390625
"852",2023-05-19,2402.3701171875
"853",2023-05-22,2406.25
"854",2023-05-23,2380.31005859375
"855",2023-05-24,2362.4599609375
"856",2023-05-25,2378.06005859375
"857",2023-05-26,2409.22998046875
"858",2023-05-30,2409.21997070312
"859",2023-05-31,2394.2900390625
"860",2023-06-01,2418.07006835938
"861",2023-06-02,2458.42993164062
"862",2023-06-05,2451.60009765625
"863",2023-06-06,2462.78002929688
"864",2023-06-07,2457
"865",2023-06-08,2469.75
"866",2023-06-09,2470.17993164062
"867",2023-06-12,2492.669921875
"868",2023-06-13,2511.77001953125
"869",2023-06-14,2511.10009765625
"870",2023-06-15,2541.69995117188
"871",2023-06-16,2531.38989257812
"872",2023-06-20,2518.5400390625
"873",2023-06-21,2505.419921875
"874",2023-06-22,2511.76000976562
"875",2023-06-23,2490.97998046875
"876",2023-06-26,2482.06005859375
"877",2023-06-27,2512.42993164062
"878",2023-06-28,2513.47998046875
"879",2023-06-29,2525.63989257812
"880",2023-06-30,2554.48999023438
"881",2023-07-03,2558.67993164062
"882",2023-07-05,2551.26000976562
"883",2023-07-06,2528.34008789062
"884",2023-07-07,2525.7099609375
"885",2023-07-10,2536
"886",2023-07-11,2555.88989257812
"887",2023-07-12,2574.76000976562
"888",2023-07-13,2597.78002929688
"889",2023-07-14,2591.8701171875
"890",2023-07-17,2603.98999023438
"891",2023-07-18,2623.73999023438
"892",2023-07-19,2630.73999023438
"893",2023-07-20,2611.27001953125
"894",2023-07-21,2611.22998046875
"895",2023-07-24,2620.28002929688
"896",2023-07-25,2626.90991210938
"897",2023-07-26,2628.59008789062
"898",2023-07-27,2609
"899",2023-07-28,2636.64990234375
"900",2023-07-31,2643.68994140625
"901",2023-08-01,2635.92993164062
"902",2023-08-02,2598.27001953125
"903",2023-08-03,2591.48999023438
"904",2023-08-04,2578.8701171875
"905",2023-08-07,2600.02001953125
"906",2023-08-08,2587.3798828125
"907",2023-08-09,2568.669921875
"908",2023-08-10,2568.6298828125
"909",2023-08-11,2566.13989257812
"910",2023-08-14,2578.94995117188
"911",2023-08-15,2548.64990234375
"912",2023-08-16,2528.47998046875
"913",2023-08-17,2507.080078125
"914",2023-08-18,2508.52001953125
"915",2023-08-21,2523.65991210938
"916",2023-08-22,2516.60009765625
"917",2023-08-23,2544.78002929688
"918",2023-08-24,2510.3798828125
"919",2023-08-25,2526.73999023438
"920",2023-08-28,2542.90991210938
"921",2023-08-29,2580.56005859375
"922",2023-08-30,2591.080078125
"923",2023-08-31,2588.11010742188
"924",2023-09-01,2595.63989257812
"925",2023-09-05,2580.84008789062
"926",2023-09-06,2564.2099609375
"927",2023-09-07,2554.96997070312
"928",2023-09-08,2557.90991210938
"929",2023-09-11,2574.5400390625
"930",2023-09-12,2561.42993164062
"931",2023-09-13,2561.51000976562
"932",2023-09-14,2583.5
"933",2023-09-15,2553.13989257812
"934",2023-09-18,2553.02001953125
"935",2023-09-19,2546.85009765625
"936",2023-09-20,2523.81005859375
"937",2023-09-21,2481.14990234375
"938",2023-09-22,2475.65991210938
"939",2023-09-25,2485.51000976562
"940",2023-09-26,2449.5
"941",2023-09-27,2452.92993164062
"942",2023-09-28,2468.5400390625
"943",2023-09-29,2462.06005859375
"944",2023-10-02,2457.93994140625
"945",2023-10-03,2422.07006835938
"946",2023-10-04,2440.88989257812
"947",2023-10-05,2437.85009765625
"948",2023-10-06,2466.92993164062
"949",2023-10-09,2482.61010742188
"950",2023-10-10,2497.48999023438
"951",2023-10-11,2507.14990234375
"952",2023-10-12,2486.89990234375
"953",2023-10-13,2473.25
"954",2023-10-16,2501.3701171875
"955",2023-10-17,2504.28002929688
"956",2023-10-18,2467.60009765625
"957",2023-10-19,2444.82006835938
"958",2023-10-20,2414.02001953125
"959",2023-10-23,2407.94995117188
"960",2023-10-24,2426.06005859375
"961",2023-10-25,2389.09008789062
"962",2023-10-26,2364.6298828125
"963",2023-10-27,2351.419921875
"964",2023-10-30,2378.3798828125
"965",2023-10-31,2394.59008789062
"966",2023-11-01,2417.85009765625
"967",2023-11-02,2465.2099609375
"968",2023-11-03,2493.26000976562
"969",2023-11-06,2493.11010742188
"970",2023-11-07,2500.55004882812
"971",2023-11-08,2500.5400390625
"972",2023-11-09,2478.419921875
"973",2023-11-10,2515.64990234375
"974",2023-11-13,2513.85009765625
"975",2023-11-14,2569.78002929688
"976",2023-11-15,2574.2900390625
"977",2023-11-16,2572.96997070312
"978",2023-11-17,2579.3798828125
"979",2023-11-20,2598.14990234375
"980",2023-11-21,2590.61010742188
"981",2023-11-22,2601.97998046875
"982",2023-11-24,2605.330078125
"983",2023-11-27,2600.27001953125
"984",2023-11-28,2601.97998046875
"985",2023-11-29,2602.81005859375
"986",2023-11-30,2612.8701171875
"987",2023-12-01,2635.080078125
"988",2023-12-04,2624.8798828125
"989",2023-12-05,2619.39990234375
"990",2023-12-06,2609.7900390625
"991",2023-12-07,2630.17993164062
"992",2023-12-08,2641.92993164062
"993",2023-12-11,2652.23999023438
"994",2023-12-12,2662.93994140625
"995",2023-12-13,2704.419921875
"996",2023-12-14,2719.2099609375
"997",2023-12-15,2716.5400390625
"998",2023-12-18,2727.43994140625
"999",2023-12-19,2747.03002929688
"1000",2023-12-20,2705.15991210938
"1001",2023-12-21,2735.080078125
"1002",2023-12-22,2741.19995117188
"1003",2023-12-26,2754.71997070312
"1004",2023-12-27,2759.21997070312
"1005",2023-12-28,2759.6201171875
"1006",2023-12-29,2748.2099609375
"1007",2024-01-02,2730.8798828125
"1008",2024-01-03,2703.05004882812
"1009",2024-01-04,2695.23999023438
"1010",2024-01-05,2699.93994140625
"1011",2024-01-08,2739.60009765625
"1012",2024-01-09,2733.75
"1013",2024-01-10,2747.92993164062
"1014",2024-01-11,2744.73999023438
"1015",2024-01-12,2745.75
"1016",2024-01-16,2733.52001953125
"1017",2024-01-17,2717.5
"1018",2024-01-18,2740.48999023438
"1019",2024-01-19,2773.7099609375
"1020",2024-01-22,2784.57006835938
"1021",2024-01-23,2790.46997070312
"1022",2024-01-24,2789.57006835938
"1023",2024-01-25,2804.13989257812
"1024",2024-01-26,2803.39990234375
"1025",2024-01-29,2827.64990234375
"1026",2024-01-30,2823.75
"1027",2024-01-31,2776.35009765625
"1028",2024-02-01,2811.01000976562
"1029",2024-02-02,2837.1298828125
"1030",2024-02-05,2824.28002929688
"1031",2024-02-06,2833.5
"1032",2024-02-07,2855.48999023438
"1033",2024-02-08,2861.6298828125
"1034",2024-02-09,2879.96997070312
"1035",2024-02-12,2881.19995117188
"1036",2024-02-13,2835.919921875
"1037",2024-02-14,2867.6298828125
"1038",2024-02-15,2888.22998046875
"1039",2024-02-16,2882.63989257812
"1040",2024-02-20,2853.40991210938
"1041",2024-02-21,2854.6201171875
"1042",2024-02-22,2911.39990234375
"1043",2024-02-23,2913.21997070312
"1044",2024-02-26,2904.89990234375
"1045",2024-02-27,2912.51000976562
"1046",2024-02-28,2906.84008789062
"1047",2024-02-29,2922.15991210938
"1048",2024-03-01,2944.86010742188
"1049",2024-03-04,2941.78002929688
"1050",2024-03-05,2911.18994140625
"1051",2024-03-06,2927.42993164062
"1052",2024-03-07,2956.72998046875
"1053",2024-03-08,2938.6298828125
"1054",2024-03-11,2933.63989257812
"1055",2024-03-12,2962.98999023438
"1056",2024-03-13,2959.21997070312
"1057",2024-03-14,2946.2099609375
"1058",2024-03-15,2929.51000976562
"1059",2024-03-18,2944.93994140625
"1060",2024-03-19,2961.580078125
"1061",2024-03-20,2991.2900390625
"1062",2024-03-21,3003.19995117188
"1063",2024-03-22,2995.59008789062
"1064",2024-03-25,2987.88989257812
"1065",2024-03-26,2980.67993164062
"1066",2024-03-27,3008.75
"1067",2024-03-28,3012.89990234375
"1068",2024-04-01,3004.21997070312
"1069",2024-04-02,2979.7099609375
"1070",2024-04-03,2984.21997070312
"1071",2024-04-04,2948.25
"1072",2024-04-05,2980.07006835938
"1073",2024-04-08,2981.06005859375
"1074",2024-04-09,2985.5
"1075",2024-04-10,2953.419921875
"1076",2024-04-11,2974.09008789062
"1077",2024-04-12,2929.53002929688
"1078",2024-04-15,2892.63989257812
"1079",2024-04-16,2885.76000976562
"1080",2024-04-17,2868.17993164062
"1081",2024-04-18,2861.94995117188
"1082",2024-04-19,2840.52001953125
"1083",2024-04-22,2865.61010742188
"1084",2024-04-23,2902.13989257812
"1085",2024-04-24,2901.830078125
"1086",2024-04-25,2888.01000976562
"1087",2024-04-26,2916.19995117188
"1088",2024-04-29,2925.98999023438
"1089",2024-04-30,2878.1201171875
"1090",2024-05-01,2871.19995117188
"1091",2024-05-02,2899.5400390625
"1092",2024-05-03,2934.080078125
"1093",2024-05-06,2965.80004882812
"1094",2024-05-07,2968.67993164062
"1095",2024-05-08,2966.72998046875
"1096",2024-05-09,2983.30004882812
"1097",2024-05-10,2986.25
"1098",2024-05-13,2985.57006835938
"1099",2024-05-14,3001.9599609375
"1100",2024-05-15,3036.63989257812
"1101",2024-05-16,3028.4599609375
"1102",2024-05-17,3031.98999023438
"1103",2024-05-20,3035.51000976562
"1104",2024-05-21,3040.96997070312
"1105",2024-05-22,3030.80004882812
"1106",2024-05-23,3005.10009765625
"1107",2024-05-24,3026.64990234375
"1108",2024-05-28,3025.0400390625
"1109",2024-05-29,3000.81005859375
"1110",2024-05-30,2987.28002929688
"1111",2024-05-31,3009.71997070312
"1112",2024-06-03,3010.57006835938
"1113",2024-06-04,3010.35009765625
"1114",2024-06-05,3046.46997070312
"1115",2024-06-06,3044.46997070312
"1116",2024-06-07,3037.919921875
"1117",2024-06-10,3046.63989257812
"1118",2024-06-11,3053.03002929688
"1119",2024-06-12,3081.05004882812
"1120",2024-06-13,3083.27001953125
"1121",2024-06-14,3077.69995117188
"1122",2024-06-17,3100.90991210938
"1123",2024-06-18,3108.07006835938
"1124",2024-06-20,3100.69995117188
"1125",2024-06-21,3097.60009765625
"1126",2024-06-24,3091.5
"1127",2024-06-25,3100.1298828125
"1128",2024-06-26,3103.86010742188
"1129",2024-06-27,3108.97998046875
"1130",2024-06-28,3099.15991210938
"1131",2024-07-01,3104.09008789062
"1132",2024-07-02,3121.8701171875
"1133",2024-07-03,3136.64990234375
"1134",2024-07-05,3150.55004882812
"1135",2024-07-08,3154.39990234375
"1136",2024-07-09,3154.2900390625
"1137",2024-07-10,3185.57006835938
"1138",2024-07-11,3170.47998046875
"1139",2024-07-12,3189.669921875
"1140",2024-07-15,3202.22998046875
"1141",2024-07-16,3230.6201171875
"1142",2024-07-17,3185.09008789062
"1143",2024-07-18,3156.919921875
"1144",2024-07-19,3136.4599609375
"1145",2024-07-22,3170.96997070312
"1146",2024-07-23,3169.3798828125
"1147",2024-07-24,3095.2900390625
"1148",2024-07-25,3085.65991210938
"1149",2024-07-26,3121.5
"1150",2024-07-29,3121.84008789062
"1151",2024-07-30,3109.02001953125
"1152",2024-07-31,3154.23999023438
"1153",2024-08-01,3106.61010742188
"1154",2024-08-02,3043.9599609375
"1155",2024-08-05,2952.93994140625
"1156",2024-08-06,2983.88989257812
"1157",2024-08-07,2959.81005859375
"1158",2024-08-08,3029.48999023438
"1159",2024-08-09,3042.67993164062
"1160",2024-08-12,3039.59008789062
"1161",2024-08-13,3090.68994140625
"1162",2024-08-14,3100.89990234375
"1163",2024-08-15,3152.98999023438
"1164",2024-08-16,3159.2900390625
"1165",2024-08-19,3190.19995117188
"1166",2024-08-20,3180.97998046875
"1167",2024-08-21,3198.02001953125
"1168",2024-08-22,3169.4599609375
"1169",2024-08-23,3211.22998046875
"1170",2024-08-26,3201.47998046875
"1171",2024-08-27,3204.36010742188
"1172",2024-08-28,3184.57006835938
"1173",2024-08-29,3187.31005859375
"1174",2024-08-30,3218.48999023438
"1175",2024-09-03,3147.97998046875
"1176",2024-09-04,3142.2900390625
"1177",2024-09-05,3131.90991210938
"1178",2024-09-06,3077.84008789062
"1179",2024-09-09,3111.30004882812
"1180",2024-09-10,3123.56005859375
"1181",2024-09-11,3155.30004882812
"1182",2024-09-12,3180.10009765625
"1183",2024-09-13,3202.34008789062
"1184",2024-09-16,3208.13989257812
"1185",2024-09-17,3211
"1186",2024-09-18,3203.23999023438
"1187",2024-09-19,3258.7900390625
"1188",2024-09-20,3250.5
"1189",2024-09-23,3258.89990234375
"1190",2024-09-24,3266.7099609375
"1191",2024-09-25,3257.2900390625
"1192",2024-09-26,3271.17993164062
"1193",2024-09-27,3269
"1194",2024-09-30,3281.28002929688
"1195",2024-10-01,3250.52001953125
"1196",2024-10-02,3250.85009765625
"1197",2024-10-03,3244.01000976562
"1198",2024-10-04,3275.40991210938
"1199",2024-10-07,3244.36010742188
"1200",2024-10-08,3272.419921875
"1201",2024-10-09,3295.10009765625
"1202",2024-10-10,3288.23999023438
"1203",2024-10-11,3313.169921875
"1204",2024-10-14,3337.90991210938
"1205",2024-10-15,3315.40991210938
"1206",2024-10-16,3333.3798828125
"1207",2024-10-17,3332.4599609375
"1208",2024-10-18,3344.7900390625
"1209",2024-10-21,3334.19995117188
"1210",2024-10-22,3330.92993164062
"1211",2024-10-23,3301.27001953125
"1212",2024-10-24,3309.15991210938
"1213",2024-10-25,3306.14990234375
"1214",2024-10-28,3319.11010742188
"1215",2024-10-29,3324
"1216",2024-10-30,3314.3701171875
"1217",2024-10-31,3254.84008789062
"1218",2024-11-01,3267.78002929688
"1219",2024-11-04,3260.3701171875
"1220",2024-11-05,3302.64990234375
"1221",2024-11-06,3395.36010742188
"1222",2024-11-07,3418.68994140625
"1223",2024-11-08,3433.03002929688
"1224",2024-11-11,3443.76000976562
"1225",2024-11-12,3430.25
"1226",2024-11-13,3428.28002929688
"1227",2024-11-14,3404.89990234375
"1228",2024-11-15,3360.01000976562
"1229",2024-11-18,3373.47998046875
"1230",2024-11-19,3388.81005859375
"1231",2024-11-20,3390.61010742188
"1232",2024-11-21,3413.669921875
"1233",2024-11-22,3432.02001953125
"1234",2024-11-25,3447.22998046875
"1235",2024-11-26,3461.48999023438
"1236",2024-11-27,3449.5400390625
"1237",2024-11-29,3466.85009765625
"1238",2024-12-02,3473.73999023438
"1239",2024-12-03,3474.19995117188
"1240",2024-12-04,3497.72998046875
"1241",2024-12-05,3487.25
"1242",2024-12-06,3497.78002929688
"1243",2024-12-09,3473.35009765625
"1244",2024-12-10,3460.19995117188
"1245",2024-12-11,3488.85009765625
"1246",2024-12-12,3468.38989257812
"1247",2024-12-13,3466.19995117188
"1248",2024-12-16,3480.080078125
"1249",2024-12-17,3463.0400390625
"1250",2024-12-18,3353.78002929688
"1251",2024-12-19,3350.01000976562
"1252",2024-12-20,3386.80004882812
"1253",2024-12-23,3407.2900390625
"1254",2024-12-24,3444.25
"1255",2024-12-26,3444.7900390625
"1256",2024-12-27,3405.75
"1257",2024-12-30,3370.1298828125
